date,sku_id,units_sold,revenue,unit_price,promo_flag
2024-05-23,SKU0140,14.0,7710.08,550.72,0
2024-05-24,SKU0140,13.0,7875.92,605.84,0
2024-05-25,SKU0140,29.0,16352.52,563.88,0
2024-05-26,SKU0140,29.0,16106.31,555.39,0
2024-05-27,SKU0140,,8254.54,589.61,0
2024-05-28,SKU0140,12.0,7193.52,599.46,0
2024-05-29,SKU0140,14.0,8183.98,584.57,0
2024-05-30,SKU0140,13.0,7189.39,553.03,0
2024-05-31,SKU0140,19.0,11500.51,605.29,0
2024-06-01,SKU0140,49.0,24014.41,490.09,1
2024-06-02,SKU0140,59.0,28502.31,483.09,1
2024-06-03,SKU0140,35.0,19236.35,549.61,1
2024-06-04,SKU0140,37.0,15753.86,425.78,1
2024-06-05,SKU0140,26.0,11300.64,434.64,1
2024-06-06,SKU0140,18.0,8118.0,451.0,1
2024-06-07,SKU0140,32.0,14019.2,438.1,1
2024-06-08,SKU0140,55.0,26824.05,487.71,1
2024-06-09,SKU0140,47.0,23750.04,505.32,1
2024-06-10,SKU0140,28.0,12878.88,459.96,1
2024-06-11,SKU0140,25.0,10491.5,419.66,1
2024-06-12,SKU0140,28.0,10966.48,391.66,1
2024-06-13,SKU0140,25.0,13575.75,543.03,1
2024-06-14,SKU0140,26.0,13829.4,531.9,1
2024-06-15,SKU0140,58.0,29566.08,509.76,1
2024-06-16,SKU0140,31.0,18044.48,582.08,0
2024-06-17,SKU0140,17.0,9655.66,567.98,0
2024-06-18,SKU0140,19.0,11269.09,593.11,0
2024-06-19,SKU0140,21.0,11818.38,562.78,0
2024-06-20,SKU0140,21.0,11816.28,562.68,0
2024-06-21,SKU0140,17.0,10020.82,589.46,0
2024-06-22,SKU0140,25.0,14185.5,567.42,0
2024-06-23,SKU0140,16.0,9593.28,599.58,0
2024-06-24,SKU0140,15.0,8658.3,577.22,0
2024-06-25,SKU0140,12.0,7208.64,600.72,0
2024-06-26,SKU0140,17.0,9580.69,563.57,0
2024-06-27,SKU0140,19.0,11231.09,591.11,0
2024-06-28,SKU0140,19.0,11131.53,585.87,0
2024-06-29,SKU0140,33.0,18612.66,564.02,0
2024-06-30,SKU0140,20.0,11539.6,576.98,0
2024-07-01,SKU0140,14.0,8367.52,597.68,0
2024-07-02,SKU0140,25.0,14428.0,577.12,0
2024-07-03,SKU0140,12.0,6660.84,555.07,0
2024-07-04,SKU0140,22.0,13227.94,601.27,0
2024-07-05,SKU0140,19.0,11420.9,601.1,0
2024-07-06,SKU0140,31.0,17354.11,559.81,0
2024-07-07,SKU0140,35.0,20287.4,579.64,0
2024-07-08,SKU0140,27.0,15547.95,575.85,0
2024-07-09,SKU0140,17.0,10085.08,593.24,0
2024-07-10,SKU0140,18.0,10834.2,601.9,0
2024-07-11,SKU0140,24.0,13936.8,580.7,0
2024-07-12,SKU0140,16.0,9052.8,565.8,0
2024-07-13,SKU0140,39.0,22429.68,575.12,0
2024-07-14,SKU0140,33.0,19765.35,598.95,0
2024-07-15,SKU0140,11.0,6173.97,561.27,0
2024-07-16,SKU0140,20.0,11173.2,558.66,0
2024-07-17,SKU0140,20.0,11700.4,585.02,0
2024-07-18,SKU0140,20.0,11874.2,593.71,0
2024-07-19,SKU0140,22.0,12100.66,550.03,0
2024-07-20,SKU0140,37.0,20565.34,555.82,0
2024-07-21,SKU0140,33.0,19010.97,576.09,0
2024-07-22,SKU0140,24.0,13310.4,554.6,0
2024-07-23,SKU0140,18.0,10598.58,588.81,0
2024-07-24,SKU0140,21.0,12120.78,577.18,0
2024-07-25,SKU0140,16.0,9643.52,602.72,0
2024-07-26,SKU0140,12.0,6964.92,580.41,0
2024-07-27,SKU0140,28.0,16646.28,594.51,0
2024-07-28,SKU0140,34.0,20491.46,602.69,0
2024-07-29,SKU0140,13.0,7505.29,577.33,0
2024-07-30,SKU0140,16.0,8966.4,560.4,0
2024-07-31,SKU0140,26.0,15177.24,583.74,0
2024-08-01,SKU0140,22.0,12261.04,557.32,0
2024-08-02,SKU0140,25.0,14198.25,567.93,0
2024-08-03,SKU0140,32.0,19112.96,597.28,0
2024-08-04,SKU0140,28.0,15639.96,558.57,0
2024-08-05,SKU0140,18.0,10655.64,591.98,0
2024-08-06,SKU0140,28.0,15710.8,561.1,0
2024-08-07,SKU0140,21.0,11599.56,552.36,0
2024-08-08,SKU0140,23.0,13334.48,579.76,0
2024-08-09,SKU0140,20.0,11318.8,565.94,0
2024-08-10,SKU0140,74.0,38336.44,518.06,1
2024-08-11,SKU0140,92.0,40750.48,442.94,1
2024-08-12,SKU0140,53.0,23341.73,440.41,1
2024-08-13,SKU0140,40.0,21013.6,525.34,1
2024-08-14,SKU0140,30.0,16500.9,550.03,1
2024-08-15,SKU0140,45.0,21754.35,483.43,1
2024-08-16,SKU0140,54.0,23318.28,431.82,1
2024-08-17,SKU0140,40.0,19692.4,492.31,1
2024-08-18,SKU0140,71.0,37245.89,524.59,1
2024-08-19,SKU0140,43.0,21656.95,503.65,1
2024-08-20,SKU0140,52.0,27713.92,532.96,1
2024-08-21,SKU0140,19.0,10970.6,577.4,0
2024-08-22,SKU0140,23.0,13728.01,596.87,0
2024-08-23,SKU0140,22.0,13218.04,600.82,0
2024-08-24,SKU0140,33.0,18820.23,570.31,0
2024-08-25,SKU0140,48.0,26561.76,553.37,0
2024-08-26,SKU0140,25.0,13843.0,553.72,0
2024-08-27,SKU0140,17.0,9438.74,555.22,0
2024-08-28,SKU0140,22.0,13051.06,593.23,0
2024-08-29,SKU0140,21.0,12519.99,596.19,0
2024-08-30,SKU0140,25.0,14437.0,577.48,0
2024-08-31,SKU0140,53.0,29192.4,550.8,0
2024-09-01,SKU0140,45.0,24876.9,552.82,0
2024-09-02,SKU0140,24.0,14273.28,594.72,0
2024-09-03,SKU0140,25.0,14391.5,575.66,0
2024-09-04,SKU0140,27.0,16326.9,604.7,0
2024-09-05,SKU0140,16.0,9056.32,566.02,0
2024-09-06,SKU0140,31.0,18589.46,599.66,0
2024-09-07,SKU0140,44.0,26184.4,595.1,0
2024-09-08,SKU0140,41.0,22784.11,555.71,0
2024-09-09,SKU0140,23.0,13529.06,588.22,0
2024-09-10,SKU0140,25.0,15007.75,600.31,0
2024-09-11,SKU0140,20.0,11910.8,595.54,0
2024-09-12,SKU0140,,9882.27,581.31,0
2024-09-13,SKU0140,28.0,16480.24,588.58,0
2024-09-14,SKU0140,36.0,20965.68,582.38,0
2024-09-15,SKU0140,44.0,26214.32,595.78,0
2024-09-16,SKU0140,24.0,13736.4,572.35,0
2024-09-17,SKU0140,31.0,18319.76,590.96,0
2024-09-18,SKU0140,27.0,15802.83,585.29,0
2024-09-19,SKU0140,30.0,18191.4,606.38,0
2024-09-20,SKU0140,29.0,15940.43,549.67,0
2024-09-21,SKU0140,57.0,34533.45,605.85,0
2024-09-22,SKU0140,29.0,16479.25,568.25,0
2024-09-23,SKU0140,32.0,17700.16,553.13,0
2024-09-24,SKU0140,21.0,11738.58,558.98,0
2024-09-25,SKU0140,19.0,11205.82,589.78,0
2024-09-26,SKU0140,19.0,11180.55,588.45,0
2024-09-27,SKU0140,23.0,13641.76,593.12,0
2024-09-28,SKU0140,46.0,26890.68,584.58,0
2024-09-29,SKU0140,54.0,30707.64,568.66,0
2024-09-30,SKU0140,15.0,9005.85,600.39,0
2024-10-01,SKU0140,27.0,15941.07,590.41,0
2024-10-02,SKU0140,38.0,22644.58,595.91,0
2024-10-03,SKU0140,19.0,10999.48,578.92,0
2024-10-04,SKU0140,23.0,13277.67,577.29,0
2024-10-05,SKU0140,45.0,24871.5,552.7,0
2024-10-06,SKU0140,38.0,22160.08,583.16,0
2024-10-07,SKU0140,19.0,10979.72,577.88,0
2024-10-08,SKU0140,24.0,13613.52,567.23,0
2024-10-09,SKU0140,29.0,16774.76,578.44,0
2024-10-10,SKU0140,28.0,15900.92,567.89,0
2024-10-11,SKU0140,23.0,13089.99,569.13,0
2024-10-12,SKU0140,42.0,23095.8,549.9,0
2024-10-13,SKU0140,37.0,21941.0,593.0,0
2024-10-14,SKU0140,27.0,15003.09,555.67,0
2024-10-15,SKU0140,30.0,16562.7,552.09,0
2024-10-16,SKU0140,22.0,13355.98,607.09,0
2024-10-17,SKU0140,23.0,13496.86,586.82,0
2024-10-18,SKU0140,29.0,16483.6,568.4,0
2024-10-19,SKU0140,66.0,38463.48,582.78,0
2024-10-20,SKU0140,82.0,41924.14,511.27,1
2024-10-21,SKU0140,42.0,21131.88,503.14,1
2024-10-22,SKU0140,35.0,16000.95,457.17,1
2024-10-23,SKU0140,52.0,27093.04,521.02,1
2024-10-24,SKU0140,38.0,15494.88,407.76,1
2024-10-25,SKU0140,45.0,19851.75,441.15,1
2024-10-26,SKU0140,81.0,41591.07,513.47,1
2024-10-27,SKU0140,81.0,39941.1,493.1,1
2024-10-28,SKU0140,41.0,20556.17,501.37,1
2024-10-29,SKU0140,61.0,26472.17,433.97,1
2024-10-30,SKU0140,47.0,24997.89,531.87,1
2024-10-31,SKU0140,62.0,29252.22,471.81,1
2024-11-01,SKU0140,36.0,19907.28,552.98,1
2024-11-02,SKU0140,77.0,39698.12,515.56,1
2024-11-03,SKU0140,70.0,38189.9,545.57,1
2024-11-04,SKU0140,34.0,16146.26,474.89,1
2024-11-05,SKU0140,31.0,12828.11,413.81,1
2024-11-06,SKU0140,24.0,13760.88,573.37,0
2024-11-07,SKU0140,28.0,16358.72,584.24,0
2024-11-08,SKU0140,32.0,19066.24,595.82,0
2024-11-09,SKU0140,44.0,24693.68,561.22,0
2024-11-10,SKU0140,49.0,27661.97,564.53,0
2024-11-11,SKU0140,29.0,17226.29,594.01,0
2024-11-12,SKU0140,26.0,14703.52,565.52,0
2024-11-13,SKU0140,27.0,14860.26,550.38,0
2024-11-14,SKU0140,23.0,13639.0,593.0,0
2024-11-15,SKU0140,21.0,12553.17,597.77,0
2024-11-16,SKU0140,34.0,20001.52,588.28,0
2024-11-17,SKU0140,40.0,24216.8,605.42,0
2024-11-18,SKU0140,26.0,14304.94,550.19,0
2024-11-19,SKU0140,23.0,12831.24,557.88,0
2024-11-20,SKU0140,24.0,13373.52,557.23,0
2024-11-21,SKU0140,17.0,9486.34,558.02,0
2024-11-22,SKU0140,36.0,20409.48,566.93,0
2024-11-23,SKU0140,55.0,33381.15,606.93,0
2024-11-24,SKU0140,40.0,22527.2,563.18,0
2024-11-25,SKU0140,26.0,14322.62,550.87,0
2024-11-26,SKU0140,33.0,19879.53,602.41,0
2024-11-27,SKU0140,29.0,16622.22,573.18,0
2024-11-28,SKU0140,22.0,13022.68,591.94,0
2024-11-29,SKU0140,27.0,16026.93,593.59,0
2024-11-30,SKU0140,30.0,17994.0,599.8,0
2024-12-01,SKU0140,40.0,22922.0,573.05,0
2024-12-02,SKU0140,24.0,14531.28,605.47,0
2024-12-03,SKU0140,14.0,8395.1,599.65,0
2024-12-04,SKU0140,27.0,15063.57,557.91,0
2024-12-05,SKU0140,24.0,13951.68,581.32,0
2024-12-06,SKU0140,21.0,12483.66,594.46,0
2024-12-07,SKU0140,36.0,21826.44,606.29,0
2024-12-08,SKU0140,44.0,24204.4,550.1,0
2024-12-09,SKU0140,20.0,11528.0,576.4,0
2024-12-10,SKU0140,19.0,10642.09,560.11,0
2024-12-11,SKU0140,19.0,11172.76,588.04,0
2024-12-12,SKU0140,26.0,14313.0,550.5,0
2024-12-13,SKU0140,25.0,14531.5,581.26,0
2024-12-14,SKU0140,29.0,16576.69,571.61,0
2024-12-15,SKU0140,39.0,22959.69,588.71,0
2024-12-16,SKU0140,24.0,13296.72,554.03,0
2024-12-17,SKU0140,28.0,16654.12,594.79,0
2024-12-18,SKU0140,20.0,11780.4,589.02,0
2024-12-19,SKU0140,20.0,11838.0,591.9,0
2024-12-20,SKU0140,25.0,14676.25,587.05,0
2024-12-21,SKU0140,34.0,19771.34,581.51,0
2024-12-22,SKU0140,43.0,24790.36,576.52,0
2024-12-23,SKU0140,23.0,13584.03,590.61,0
2024-12-24,SKU0140,15.0,9061.05,604.07,0
2024-12-25,SKU0140,42.0,23835.0,567.5,0
2024-12-26,SKU0140,23.0,12787.08,555.96,0
2024-12-27,SKU0140,25.0,13990.75,559.63,0
2024-12-28,SKU0140,34.0,18865.58,554.87,0
2024-12-29,SKU0140,32.0,18232.64,569.77,0
2024-12-30,SKU0140,18.0,10083.24,560.18,0
2024-12-31,SKU0140,23.0,12743.84,554.08,0
2024-07-28,SKU0142,0.0,0.0,1940.02,0
2024-07-30,SKU0142,1.0,1795.96,1795.96,0
2024-07-31,SKU0142,2.0,3906.14,1953.07,0
2024-08-01,SKU0142,2.0,3638.28,1819.14,0
2024-08-02,SKU0142,2.0,3693.92,1846.96,0
2024-08-03,SKU0142,5.0,9118.05,1823.61,0
2024-08-04,SKU0142,2.0,3765.12,1882.56,0
2024-08-05,SKU0142,3.0,5460.09,1820.03,0
2024-08-06,SKU0142,4.0,7679.36,1919.84,0
2024-08-07,SKU0142,5.0,9144.85,1828.97,0
2024-08-08,SKU0142,4.0,7108.24,1777.06,0
2024-08-09,SKU0142,6.0,11321.4,1886.9,0
2024-08-10,SKU0142,10.0,14582.5,1458.25,1
2024-08-11,SKU0142,15.0,24602.1,1640.14,1
2024-08-12,SKU0142,14.0,20696.48,1478.32,1
2024-08-13,SKU0142,16.0,25552.16,1597.01,1
2024-08-14,SKU0142,21.0,31030.86,1477.66,1
2024-08-15,SKU0142,16.0,24314.08,1519.63,1
2024-08-16,SKU0142,14.0,24408.86,1743.49,1
2024-08-17,SKU0142,23.0,32455.99,1411.13,1
2024-08-18,SKU0142,26.0,43237.22,1662.97,1
2024-08-19,SKU0142,21.0,35690.55,1699.55,1
2024-08-20,SKU0142,22.0,33046.64,1502.12,1
2024-08-21,SKU0142,11.0,19827.94,1802.54,0
2024-08-22,SKU0142,12.0,23199.84,1933.32,0
2024-08-23,SKU0142,12.0,21601.32,1800.11,0
2024-08-24,SKU0142,9.0,16266.06,1807.34,0
2024-08-25,SKU0142,17.0,32330.26,1901.78,0
2024-08-26,SKU0142,13.0,23710.31,1823.87,0
2024-08-27,SKU0142,15.0,29245.2,1949.68,0
2024-08-28,SKU0142,15.0,29085.45,1939.03,0
2024-08-29,SKU0142,9.0,17476.65,1941.85,0
2024-08-30,SKU0142,,19958.73,1814.43,0
2024-08-31,SKU0142,18.0,35258.4,1958.8,0
2024-09-01,SKU0142,17.0,32212.45,1894.85,0
2024-09-02,SKU0142,10.0,19101.0,1910.1,0
2024-09-03,SKU0142,12.0,22067.52,1838.96,0
2024-09-04,SKU0142,16.0,28444.96,1777.81,0
2024-09-05,SKU0142,12.0,23441.28,1953.44,0
2024-09-06,SKU0142,14.0,25242.7,1803.05,0
2024-09-07,SKU0142,14.0,24943.66,1781.69,0
2024-09-08,SKU0142,17.0,30322.05,1783.65,0
2024-09-09,SKU0142,13.0,23270.78,1790.06,0
2024-09-10,SKU0142,13.0,25046.32,1926.64,0
2024-09-11,SKU0142,7.0,13673.87,1953.41,0
2024-09-12,SKU0142,10.0,18112.7,1811.27,0
2024-09-13,SKU0142,13.0,23548.33,1811.41,0
2024-09-14,SKU0142,11.0,20120.76,1829.16,0
2024-09-15,SKU0142,12.0,23455.8,1954.65,0
2024-09-16,SKU0142,12.0,22560.48,1880.04,0
2024-09-17,SKU0142,9.0,17197.29,1910.81,0
2024-09-18,SKU0142,9.0,16832.52,1870.28,0
2024-09-19,SKU0142,14.0,27136.9,1938.35,0
2024-09-20,SKU0142,10.0,17748.0,1774.8,0
2024-09-21,SKU0142,12.0,22932.6,1911.05,0
2024-09-22,SKU0142,12.0,21517.2,1793.1,0
2024-09-23,SKU0142,14.0,26221.02,1872.93,0
2024-09-24,SKU0142,12.0,22451.16,1870.93,0
2024-09-25,SKU0142,14.0,24849.16,1774.94,0
2024-09-26,SKU0142,11.0,20059.05,1823.55,0
2024-09-27,SKU0142,11.0,20620.16,1874.56,0
2024-09-28,SKU0142,12.0,22134.36,1844.53,0
2024-09-29,SKU0142,18.0,33202.8,1844.6,0
2024-09-30,SKU0142,9.0,17153.64,1905.96,0
2024-10-01,SKU0142,12.0,22787.76,1898.98,0
2024-10-02,SKU0142,13.0,23670.53,1820.81,0
2024-10-03,SKU0142,6.0,10874.16,1812.36,0
2024-10-04,SKU0142,9.0,16797.87,1866.43,0
2024-10-05,SKU0142,10.0,18552.6,1855.26,0
2024-10-06,SKU0142,10.0,19198.9,1919.89,0
2024-10-07,SKU0142,10.0,17968.5,1796.85,0
2024-10-08,SKU0142,11.0,21443.4,1949.4,0
2024-10-09,SKU0142,9.0,16298.28,1810.92,0
2024-10-10,SKU0142,8.0,15358.96,1919.87,0
2024-10-11,SKU0142,8.0,14516.4,1814.55,0
2024-10-12,SKU0142,12.0,22121.4,1843.45,0
2024-10-13,SKU0142,6.0,10993.92,1832.32,0
2024-10-14,SKU0142,8.0,15358.32,1919.79,0
2024-10-15,SKU0142,7.0,12866.98,1838.14,0
2024-10-16,SKU0142,9.0,16081.2,1786.8,0
2024-10-17,SKU0142,8.0,15500.72,1937.59,0
2024-10-18,SKU0142,9.0,16220.97,1802.33,0
2024-10-19,SKU0142,12.0,22633.68,1886.14,0
2024-10-20,SKU0142,25.0,32546.25,1301.85,1
2024-10-21,SKU0142,18.0,29165.94,1620.33,1
2024-10-22,SKU0142,16.0,26664.32,1666.52,1
2024-10-23,SKU0142,18.0,29874.78,1659.71,1
2024-10-24,SKU0142,17.0,27411.65,1612.45,1
2024-10-25,SKU0142,18.0,27288.72,1516.04,1
2024-10-26,SKU0142,24.0,39175.44,1632.31,1
2024-10-27,SKU0142,19.0,30169.91,1587.89,1
2024-10-28,SKU0142,15.0,23715.45,1581.03,1
2024-10-29,SKU0142,21.0,35354.76,1683.56,1
2024-10-30,SKU0142,16.0,23778.56,1486.16,1
2024-10-31,SKU0142,38.0,64227.22,1690.19,1
2024-11-01,SKU0142,11.0,18177.72,1652.52,1
2024-11-02,SKU0142,16.0,25560.64,1597.54,1
2024-11-03,SKU0142,15.0,23523.3,1568.22,1
2024-11-04,SKU0142,14.0,23503.34,1678.81,1
2024-11-05,SKU0142,16.0,26516.64,1657.29,1
2024-11-06,SKU0142,7.0,13010.69,1858.67,0
2024-11-07,SKU0142,6.0,11755.44,1959.24,0
2024-11-08,SKU0142,7.0,12992.77,1856.11,0
2024-11-09,SKU0142,9.0,17543.7,1949.3,0
2024-11-10,SKU0142,8.0,15201.04,1900.13,0
2024-11-11,SKU0142,7.0,13586.72,1940.96,0
2024-11-12,SKU0142,7.0,13082.16,1868.88,0
2024-11-13,SKU0142,8.0,14813.68,1851.71,0
2024-11-14,SKU0142,8.0,15107.2,1888.4,0
2024-11-15,SKU0142,7.0,13102.25,1871.75,0
2024-11-16,SKU0142,9.0,17298.9,1922.1,0
2024-11-17,SKU0142,7.0,13095.74,1870.82,0
2024-11-18,SKU0142,6.0,11017.32,1836.22,0
2024-11-19,SKU0142,8.0,15244.72,1905.59,0
2024-11-20,SKU0142,7.0,13343.33,1906.19,0
2024-11-21,SKU0142,6.0,11600.16,1933.36,0
2024-11-22,SKU0142,8.0,14768.72,1846.09,0
2024-11-23,SKU0142,8.0,15096.32,1887.04,0
2024-11-24,SKU0142,7.0,12802.79,1828.97,0
2024-11-25,SKU0142,8.0,15095.2,1886.9,0
2024-11-26,SKU0142,9.0,17136.99,1904.11,0
2024-11-27,SKU0142,6.0,10998.84,1833.14,0
2024-11-28,SKU0142,8.0,14641.36,1830.17,0
2024-11-29,SKU0142,8.0,14271.44,1783.93,0
2024-11-30,SKU0142,9.0,17171.37,1907.93,0
2024-12-01,SKU0142,8.0,14247.92,1780.99,0
2024-12-02,SKU0142,5.0,9066.0,1813.2,0
2024-12-03,SKU0142,6.0,11352.3,1892.05,0
2024-12-04,SKU0142,6.0,11198.28,1866.38,0
2024-12-05,SKU0142,7.0,12840.45,1834.35,0
2024-12-06,SKU0142,7.0,13515.32,1930.76,0
2024-12-07,SKU0142,8.0,14859.44,1857.43,0
2024-12-08,SKU0142,9.0,17012.43,1890.27,0
2024-12-09,SKU0142,7.0,13697.46,1956.78,0
2024-12-10,SKU0142,8.0,15439.84,1929.98,0
2024-12-11,SKU0142,6.0,11394.9,1899.15,0
2024-12-12,SKU0142,7.0,13422.36,1917.48,0
2024-12-13,SKU0142,6.0,11085.18,1847.53,0
2024-12-14,SKU0142,9.0,17585.01,1953.89,0
2024-12-15,SKU0142,7.0,13086.5,1869.5,0
2024-12-16,SKU0142,5.0,9613.0,1922.6,0
2024-12-17,SKU0142,9.0,16004.25,1778.25,0
2024-12-18,SKU0142,5.0,9492.8,1898.56,0
2024-12-19,SKU0142,5.0,9425.75,1885.15,0
2024-12-20,SKU0142,7.0,12712.07,1816.01,0
2024-12-21,SKU0142,8.0,14535.76,1816.97,0
2024-12-22,SKU0142,6.0,11289.3,1881.55,0
2024-12-23,SKU0142,6.0,11077.26,1846.21,0
2024-12-24,SKU0142,5.0,9612.15,1922.43,0
2024-12-25,SKU0142,9.0,16926.39,1880.71,0
2024-12-26,SKU0142,7.0,13240.64,1891.52,0
2024-12-27,SKU0142,6.0,11638.86,1939.81,0
2024-12-28,SKU0142,,17086.86,1898.54,0
2024-12-29,SKU0142,7.0,13270.25,1895.75,0
2024-12-30,SKU0142,7.0,12883.01,1840.43,0
2024-12-31,SKU0142,5.0,9073.75,1814.75,0
2024-05-24,SKU0143,3.0,34927.35,11642.45,0
2024-05-25,SKU0143,6.0,64590.72,10765.12,0
2024-05-26,SKU0143,6.0,67523.82,11253.97,0
2024-05-27,SKU0143,4.0,45634.2,11408.55,0
2024-05-28,SKU0143,4.0,45741.48,11435.37,0
2024-05-29,SKU0143,4.0,45425.92,11356.48,0
2024-05-30,SKU0143,2.0,23349.7,11674.85,0
2024-05-31,SKU0143,5.0,58464.3,11692.86,0
2024-06-01,SKU0143,15.0,151647.3,10109.82,1
2024-06-02,SKU0143,7.0,59213.35,8459.05,1
2024-06-03,SKU0143,3.0,22980.6,7660.2,1
2024-06-04,SKU0143,3.0,27729.96,9243.32,1
2024-06-05,SKU0143,5.0,48375.05,9675.01,1
2024-06-06,SKU0143,2.0,18875.06,9437.53,1
2024-06-07,SKU0143,9.0,95379.84,10597.76,1
2024-06-08,SKU0143,8.0,87239.36,10904.92,1
2024-06-09,SKU0143,6.0,55130.22,9188.37,1
2024-06-10,SKU0143,5.0,40479.9,8095.98,1
2024-06-11,SKU0143,2.0,17577.2,8788.6,1
2024-06-12,SKU0143,8.0,76096.96,9512.12,1
2024-06-13,SKU0143,6.0,54052.2,9008.7,1
2024-06-14,SKU0143,7.0,72244.55,10320.65,1
2024-06-15,SKU0143,10.0,102173.3,10217.33,1
2024-06-16,SKU0143,2.0,23634.64,11817.32,0
2024-06-17,SKU0143,3.0,34561.26,11520.42,0
2024-06-18,SKU0143,3.0,32105.49,10701.83,0
2024-06-19,SKU0143,3.0,33719.1,11239.7,0
2024-06-20,SKU0143,3.0,34748.31,11582.77,0
2024-06-21,SKU0143,4.0,47225.72,11806.43,0
2024-06-22,SKU0143,6.0,69383.1,11563.85,0
2024-06-23,SKU0143,6.0,64786.8,10797.8,0
2024-06-24,SKU0143,1.0,11770.49,11770.49,0
2024-06-25,SKU0143,4.0,43746.56,10936.64,0
2024-06-26,SKU0143,3.0,33006.84,11002.28,0
2024-06-27,SKU0143,3.0,33349.53,11116.51,0
2024-06-28,SKU0143,3.0,33290.01,11096.67,0
2024-06-29,SKU0143,6.0,69860.82,11643.47,0
2024-06-30,SKU0143,6.0,70159.38,11693.23,0
2024-07-01,SKU0143,2.0,22123.48,11061.74,0
2024-07-02,SKU0143,4.0,46761.48,11690.37,0
2024-07-03,SKU0143,2.0,22512.32,11256.16,0
2024-07-04,SKU0143,3.0,34974.27,11658.09,0
2024-07-05,SKU0143,2.0,23237.3,11618.65,0
2024-07-06,SKU0143,3.0,33287.58,11095.86,0
2024-07-07,SKU0143,3.0,33745.29,11248.43,0
2024-07-08,SKU0143,3.0,32889.57,10963.19,0
2024-07-09,SKU0143,2.0,22745.72,11372.86,0
2024-07-10,SKU0143,4.0,44224.28,11056.07,0
2024-07-11,SKU0143,3.0,32703.81,10901.27,0
2024-07-12,SKU0143,1.0,11089.75,11089.75,0
2024-07-13,SKU0143,2.0,21957.54,10978.77,0
2024-07-14,SKU0143,5.0,56246.0,11249.2,0
2024-07-15,SKU0143,2.0,23502.94,11751.47,0
2024-07-16,SKU0143,3.0,33989.76,11329.92,0
2024-07-17,SKU0143,3.0,32361.06,10787.02,0
2024-07-18,SKU0143,5.0,53820.55,10764.11,0
2024-07-19,SKU0143,1.0,10929.49,10929.49,0
2024-07-20,SKU0143,2.0,22756.14,11378.07,0
2024-07-21,SKU0143,6.0,64331.7,10721.95,0
2024-07-22,SKU0143,2.0,22085.36,11042.68,0
2024-07-23,SKU0143,3.0,35101.89,11700.63,0
2024-07-24,SKU0143,2.0,22388.38,11194.19,0
2024-07-25,SKU0143,2.0,23404.34,11702.17,0
2024-07-26,SKU0143,1.0,10894.84,10894.84,0
2024-07-27,SKU0143,2.0,22481.18,11240.59,0
2024-07-28,SKU0143,7.0,80162.53,11451.79,0
2024-07-29,SKU0143,2.0,22315.22,11157.61,0
2024-07-30,SKU0143,2.0,23526.04,11763.02,0
2024-07-31,SKU0143,2.0,21907.26,10953.63,0
2024-08-01,SKU0143,2.0,23047.22,11523.61,0
2024-08-02,SKU0143,1.0,10743.93,10743.93,0
2024-08-03,SKU0143,4.0,46917.4,11729.35,0
2024-08-04,SKU0143,2.0,23044.72,11522.36,0
2024-08-05,SKU0143,2.0,23230.58,11615.29,0
2024-08-06,SKU0143,3.0,33714.48,11238.16,0
2024-08-07,SKU0143,1.0,11324.79,11324.79,0
2024-08-08,SKU0143,1.0,11514.67,11514.67,0
2024-08-09,SKU0143,2.0,21766.04,10883.02,0
2024-08-10,SKU0143,6.0,51182.64,8530.44,1
2024-08-11,SKU0143,5.0,37917.75,7583.55,1
2024-08-12,SKU0143,5.0,48338.15,9667.63,1
2024-08-13,SKU0143,5.0,52740.4,10548.08,1
2024-08-14,SKU0143,3.0,30288.48,10096.16,1
2024-08-15,SKU0143,12.0,96801.36,8066.78,1
2024-08-16,SKU0143,5.0,41194.6,8238.92,1
2024-08-17,SKU0143,4.0,32526.24,8131.56,1
2024-08-18,SKU0143,6.0,56302.86,9383.81,1
2024-08-19,SKU0143,4.0,33548.36,8387.09,1
2024-08-20,SKU0143,3.0,25937.4,8645.8,1
2024-08-21,SKU0143,1.0,11115.37,11115.37,0
2024-08-22,SKU0143,1.0,11193.57,11193.57,0
2024-08-23,SKU0143,1.0,11563.92,11563.92,0
2024-08-24,SKU0143,3.0,33625.71,11208.57,0
2024-08-25,SKU0143,2.0,21413.3,10706.65,0
2024-08-26,SKU0143,3.0,34817.82,11605.94,0
2024-08-27,SKU0143,1.0,11634.0,11634.0,0
2024-08-28,SKU0143,3.0,33365.7,11121.9,0
2024-08-29,SKU0143,1.0,11114.19,11114.19,0
2024-08-30,SKU0143,2.0,23418.5,11709.25,0
2024-08-31,SKU0143,2.0,21694.66,10847.33,0
2024-09-01,SKU0143,2.0,21462.96,10731.48,0
2024-09-02,SKU0143,1.0,11126.55,11126.55,0
2024-09-03,SKU0143,2.0,23390.76,11695.38,0
2024-09-04,SKU0143,1.0,11545.42,11545.42,0
2024-09-05,SKU0143,2.0,22262.24,11131.12,0
2024-09-06,SKU0143,1.0,11655.05,11655.05,0
2024-09-07,SKU0143,4.0,45136.24,11284.06,0
2024-09-08,SKU0143,2.0,22432.08,11216.04,0
2024-09-09,SKU0143,1.0,11659.17,11659.17,0
2024-09-10,SKU0143,1.0,11740.96,11740.96,0
