date,sku_id,on_hand_units,on_order_units,lead_time_days,reorder_point
2023-07-30,SKU0110,752,0,8,463
2023-08-06,SKU0110,444,673,8,463
2023-08-13,SKU0110,750,86,8,463
2023-08-20,SKU0110,644,0,8,463
2023-08-27,SKU0110,451,585,8,463
2023-09-03,SKU0110,895,78,8,463
2023-09-10,SKU0110,419,544,8,463
2023-09-17,SKU0110,771,0,8,463
2023-09-24,SKU0110,519,79,8,463
2023-10-01,SKU0110,474,24,8,463
2023-10-08,SKU0110,692,0,8,463
2023-10-15,SKU0110,403,494,8,463
2023-10-22,SKU0110,266,315,8,463
2023-10-29,SKU0110,391,525,8,463
2023-11-05,SKU0110,657,0,8,463
2023-11-12,SKU0110,406,769,8,463
2023-11-19,SKU0110,1076,0,8,463
2023-11-26,SKU0110,592,0,8,463
2023-12-03,SKU0110,613,0,8,463
2023-12-10,SKU0110,587,0,8,463
2023-12-17,SKU0110,699,0,8,463
2023-12-24,SKU0110,510,0,8,463
2023-12-31,SKU0110,671,137,8,463
2024-01-07,SKU0110,984,0,8,463
2024-01-14,SKU0110,609,107,8,463
2024-01-21,SKU0110,892,0,8,463
2024-01-28,SKU0110,497,0,8,463
2024-02-04,SKU0110,741,107,8,463
2024-02-11,SKU0110,809,0,8,463
2024-02-18,SKU0110,413,741,8,463
2024-02-25,SKU0110,790,0,8,463
2024-03-03,SKU0110,829,0,8,463
2024-03-10,SKU0110,742,0,8,463
2024-03-17,SKU0110,1277,45,8,463
2024-03-24,SKU0110,330,559,8,463
2024-03-31,SKU0110,1481,0,8,463
2024-04-07,SKU0110,770,0,8,463
2024-04-14,SKU0110,521,9,8,463
2024-04-21,SKU0110,596,0,8,463
2024-04-28,SKU0110,262,689,8,463
2024-05-05,SKU0110,472,106,8,463
2024-05-12,SKU0110,1441,0,8,463
2024-05-19,SKU0110,675,0,8,463
2024-05-26,SKU0110,1475,8,8,463
2024-06-02,SKU0110,803,0,8,463
2024-06-09,SKU0110,1019,0,8,463
2024-06-16,SKU0110,720,0,8,463
2024-06-23,SKU0110,737,0,8,463
2024-06-30,SKU0110,618,0,8,463
2024-07-07,SKU0110,450,408,8,463
2024-07-14,SKU0110,440,761,8,463
2024-07-21,SKU0110,886,46,8,463
2024-07-28,SKU0110,558,0,8,463
2024-08-04,SKU0110,844,0,8,463
2024-08-11,SKU0110,660,0,8,463
2024-08-18,SKU0110,827,0,8,463
2024-08-25,SKU0110,896,0,8,463
2024-09-01,SKU0110,511,0,8,463
2024-09-08,SKU0110,373,575,8,463
2024-09-15,SKU0110,521,0,8,463
2024-09-22,SKU0110,726,0,8,463
2024-09-29,SKU0110,861,0,8,463
2024-10-06,SKU0110,516,0,8,463
2024-10-13,SKU0110,541,0,8,463
2024-10-20,SKU0110,349,417,8,463
2024-10-27,SKU0110,613,0,8,463
2024-11-03,SKU0110,652,70,8,463
2024-11-10,SKU0110,680,0,8,463
2024-11-17,SKU0110,682,22,8,463
2024-11-24,SKU0110,665,0,8,463
2024-12-01,SKU0110,505,0,8,463
2024-12-08,SKU0110,545,83,8,463
2024-12-15,SKU0110,953,128,8,463
2024-12-22,SKU0110,452,787,8,463
2024-12-29,SKU0110,350,921,8,463
2022-01-02,SKU0111,1979,4980,20,3385
2022-01-09,SKU0111,4420,0,20,3385
2022-01-16,SKU0111,2331,5069,20,3385
2022-01-23,SKU0111,3724,0,20,3385
2022-01-30,SKU0111,2481,3636,20,3385
2022-02-06,SKU0111,1930,5916,20,3385
2022-02-13,SKU0111,1744,6055,20,3385
2022-02-20,SKU0111,796,4893,20,3385
2022-02-27,SKU0111,2307,5767,20,3385
2022-03-06,SKU0111,5245,0,20,3385
2022-03-13,SKU0111,2685,4375,20,3385
2022-03-20,SKU0111,3231,4793,20,3385
2022-03-27,SKU0111,4821,0,20,3385
2022-04-03,SKU0111,4618,0,20,3385
2022-04-10,SKU0111,3887,0,20,3385
2022-04-17,SKU0111,1818,1717,20,3385
2022-04-24,SKU0111,4188,330,20,3385
2022-05-01,SKU0111,4451,0,20,3385
2022-05-08,SKU0111,3364,5681,20,3385
2022-05-15,SKU0111,1929,4810,20,3385
2022-05-22,SKU0111,3519,0,20,3385
2022-05-29,SKU0111,3249,5930,20,3385
2022-06-05,SKU0111,5867,0,20,3385
2022-06-12,SKU0111,474,4517,20,3385
2022-06-19,SKU0111,6344,0,20,3385
2022-06-26,SKU0111,5227,0,20,3385
2022-07-03,SKU0111,5510,0,20,3385
2022-07-10,SKU0111,4375,0,20,3385
2022-07-17,SKU0111,7756,924,20,3385
2022-07-24,SKU0111,5637,0,20,3385
2022-07-31,SKU0111,2379,2081,20,3385
2022-08-07,SKU0111,2387,2522,20,3385
2022-08-14,SKU0111,3587,0,20,3385
2022-08-21,SKU0111,4153,666,20,3385
2022-08-28,SKU0111,2072,3957,20,3385
2022-09-04,SKU0111,2968,2185,20,3385
2022-09-11,SKU0111,3877,664,20,3385
2022-09-18,SKU0111,3218,5668,20,3385
2022-09-25,SKU0111,3454,0,20,3385
2022-10-02,SKU0111,4623,984,20,3385
2022-10-09,SKU0111,4640,0,20,3385
2022-10-16,SKU0111,3155,3644,20,3385
2022-10-23,SKU0111,4186,0,20,3385
2022-10-30,SKU0111,3644,583,20,3385
2022-11-06,SKU0111,2359,5900,20,3385
2022-11-13,SKU0111,4111,0,20,3385
2022-11-20,SKU0111,5425,0,20,3385
2022-11-27,SKU0111,3036,6381,20,3385
2022-12-04,SKU0111,1612,3794,20,3385
2022-12-11,SKU0111,2559,4977,20,3385
2022-12-18,SKU0111,1261,5114,20,3385
2022-12-25,SKU0111,4571,90,20,3385
2023-01-01,SKU0111,4084,0,20,3385
2023-01-08,SKU0111,3382,2147,20,3385
2023-01-15,SKU0111,2533,3992,20,3385
2023-01-22,SKU0111,3439,0,20,3385
2023-01-29,SKU0111,2917,3083,20,3385
2023-02-05,SKU0111,2653,3587,20,3385
2023-02-12,SKU0111,1557,6322,20,3385
2023-02-19,SKU0111,4166,0,20,3385
2023-02-26,SKU0111,2900,5177,20,3385
2023-03-05,SKU0111,3914,0,20,3385
2023-03-12,SKU0111,3877,274,20,3385
2023-03-19,SKU0111,2898,1699,20,3385
2023-03-26,SKU0111,1429,6705,20,3385
2023-04-02,SKU0111,1548,3581,20,3385
2023-04-09,SKU0111,2738,5218,20,3385
2023-04-16,SKU0111,3774,0,20,3385
2023-04-23,SKU0111,2932,5600,20,3385
2023-04-30,SKU0111,3952,0,20,3385
2023-05-07,SKU0111,6111,141,20,3385
2023-05-14,SKU0111,1792,4128,20,3385
2023-05-21,SKU0111,2526,5574,20,3385
2023-05-28,SKU0111,5366,0,20,3385
2023-06-04,SKU0111,3526,763,20,3385
2023-06-11,SKU0111,3646,55,20,3385
2023-06-18,SKU0111,6549,0,20,3385
2023-06-25,SKU0111,3915,0,20,3385
2023-07-02,SKU0111,2753,5261,20,3385
2023-07-09,SKU0111,4786,0,20,3385
2023-07-16,SKU0111,4044,0,20,3385
2023-07-23,SKU0111,3696,0,20,3385
2023-07-30,SKU0111,4928,0,20,3385
2023-08-06,SKU0111,2266,5933,20,3385
2023-08-13,SKU0111,2742,2727,20,3385
2023-08-20,SKU0111,5615,551,20,3385
2023-08-27,SKU0111,3409,0,20,3385
2023-09-03,SKU0111,5214,0,20,3385
2023-09-10,SKU0111,4057,205,20,3385
2023-09-17,SKU0111,5651,0,20,3385
2023-09-24,SKU0111,4017,0,20,3385
2023-10-01,SKU0111,2677,2258,20,3385
2023-10-08,SKU0111,3613,0,20,3385
2023-10-15,SKU0111,1763,4758,20,3385
2023-10-22,SKU0111,3243,5994,20,3385
2023-10-29,SKU0111,1591,3376,20,3385
2023-11-05,SKU0111,2012,2293,20,3385
2023-11-12,SKU0111,643,5956,20,3385
2023-11-19,SKU0111,1997,5150,20,3385
2023-11-26,SKU0111,2181,3879,20,3385
2023-12-03,SKU0111,3064,4710,20,3385
2023-12-10,SKU0111,4567,0,20,3385
2023-12-17,SKU0111,1630,6415,20,3385
2023-12-24,SKU0111,3235,1939,20,3385
2023-12-31,SKU0111,3544,0,20,3385
2024-01-07,SKU0111,3200,6074,20,3385
2024-01-14,SKU0111,1214,6073,20,3385
2024-01-21,SKU0111,2606,1785,20,3385
2024-01-28,SKU0111,2983,4180,20,3385
2024-02-04,SKU0111,1791,5308,20,3385
2024-02-11,SKU0111,3078,4552,20,3385
2024-02-18,SKU0111,3120,4255,20,3385
2024-02-25,SKU0111,2720,2793,20,3385
2024-03-03,SKU0111,3034,3740,20,3385
2024-03-10,SKU0111,3886,0,20,3385
2024-03-17,SKU0111,3301,6750,20,3385
2024-03-24,SKU0111,3185,2980,20,3385
2024-03-31,SKU0111,2731,6459,20,3385
2024-04-07,SKU0111,2329,6123,20,3385
2024-04-14,SKU0111,6324,0,20,3385
2024-04-21,SKU0111,1226,6259,20,3385
2024-04-28,SKU0111,3676,0,20,3385
2024-05-05,SKU0111,3255,3494,20,3385
2024-05-12,SKU0111,2171,6740,20,3385
2024-05-19,SKU0111,5066,0,20,3385
2024-05-26,SKU0111,1664,3989,20,3385
2024-06-02,SKU0111,2326,5032,20,3385
2024-06-09,SKU0111,2123,3355,20,3385
2024-06-16,SKU0111,3637,0,20,3385
2024-06-23,SKU0111,3993,544,20,3385
2024-06-30,SKU0111,7686,298,20,3385
2024-07-07,SKU0111,7862,0,20,3385
2024-07-14,SKU0111,1672,5906,20,3385
2024-07-21,SKU0111,5790,0,20,3385
2024-07-28,SKU0111,5729,0,20,3385
2024-08-04,SKU0111,4475,0,20,3385
2024-08-11,SKU0111,3373,5094,20,3385
2024-08-18,SKU0111,2914,5806,20,3385
2024-08-25,SKU0111,2526,2229,20,3385
2024-09-01,SKU0111,4200,0,20,3385
2024-09-08,SKU0111,1961,6685,20,3385
2024-09-15,SKU0111,2651,2823,20,3385
2024-09-22,SKU0111,2556,5905,20,3385
2024-09-29,SKU0111,2524,2231,20,3385
2024-10-06,SKU0111,2445,5293,20,3385
2024-10-13,SKU0111,3382,4638,20,3385
2024-10-20,SKU0111,1862,3092,20,3385
2024-10-27,SKU0111,3612,438,20,3385
2024-11-03,SKU0111,3607,0,20,3385
2024-11-10,SKU0111,3273,3454,20,3385
2024-11-17,SKU0111,825,2022,20,3385
2024-11-24,SKU0111,1690,5554,20,3385
2024-12-01,SKU0111,2790,6301,20,3385
2024-12-08,SKU0111,3250,4559,20,3385
2024-12-15,SKU0111,1022,6086,20,3385
2024-12-22,SKU0111,2158,2061,20,3385
2024-12-29,SKU0111,3917,801,20,3385
2022-01-02,SKU0112,1244,0,13,676
2022-01-09,SKU0112,996,0,13,676
2022-01-16,SKU0112,1215,0,13,676
2022-01-23,SKU0112,1316,0,13,676
2022-01-30,SKU0112,1673,0,13,676
2022-02-06,SKU0112,820,0,13,676
2022-02-13,SKU0112,1417,0,13,676
2022-02-20,SKU0112,484,1321,13,676
2022-02-27,SKU0112,1382,0,13,676
2022-03-06,SKU0112,354,1320,13,676
2022-03-13,SKU0112,663,864,13,676
2022-03-20,SKU0112,1213,0,13,676
2022-03-27,SKU0112,946,0,13,676
2022-04-03,SKU0112,270,994,13,676
2022-04-10,SKU0112,903,0,13,676
2022-04-17,SKU0112,1416,0,13,676
2022-04-24,SKU0112,1103,1,13,676
2022-05-01,SKU0112,674,538,13,676
2022-05-08,SKU0112,823,0,13,676
2022-05-15,SKU0112,849,0,13,676
2022-05-22,SKU0112,854,0,13,676
2022-05-29,SKU0112,806,30,13,676
2022-06-05,SKU0112,778,0,13,676
2022-06-12,SKU0112,1552,0,13,676
2022-06-19,SKU0112,1244,54,13,676
2022-06-26,SKU0112,1598,0,13,676
2022-07-03,SKU0112,1353,201,13,676
2022-07-10,SKU0112,1063,0,13,676
2022-07-17,SKU0112,1106,174,13,676
2022-07-24,SKU0112,751,189,13,676
2022-07-31,SKU0112,1284,0,13,676
2022-08-07,SKU0112,1346,0,13,676
2022-08-14,SKU0112,1658,0,13,676
2022-08-21,SKU0112,1285,0,13,676
2022-08-28,SKU0112,2175,102,13,676
2022-09-04,SKU0112,1890,0,13,676
2022-09-11,SKU0112,1517,0,13,676
2022-09-18,SKU0112,1308,109,13,676
2022-09-25,SKU0112,1499,128,13,676
2022-10-02,SKU0112,736,0,13,676
2022-10-09,SKU0112,2065,0,13,676
2022-10-16,SKU0112,2145,0,13,676
2022-10-23,SKU0112,1590,0,13,676
2022-10-30,SKU0112,1602,110,13,676
2022-11-06,SKU0112,1947,0,13,676
2022-11-13,SKU0112,1910,183,13,676
2022-11-20,SKU0112,1037,0,13,676
2022-11-27,SKU0112,2343,100,13,676
2022-12-04,SKU0112,983,0,13,676
2022-12-11,SKU0112,859,0,13,676
2022-12-18,SKU0112,1617,0,13,676
2022-12-25,SKU0112,1347,141,13,676
2023-01-01,SKU0112,944,70,13,676
2023-01-08,SKU0112,1653,0,13,676
2023-01-15,SKU0112,1314,0,13,676
2023-01-22,SKU0112,1631,0,13,676
2023-01-29,SKU0112,1435,0,13,676
2023-02-05,SKU0112,1239,143,13,676
2023-02-12,SKU0112,1473,0,13,676
2023-02-19,SKU0112,1149,0,13,676
2023-02-26,SKU0112,1192,0,13,676
2023-03-05,SKU0112,875,0,13,676
2023-03-12,SKU0112,1076,0,13,676
2023-03-19,SKU0112,1448,76,13,676
2023-03-26,SKU0112,662,690,13,676
2023-04-02,SKU0112,929,38,13,676
2023-04-09,SKU0112,961,0,13,676
2023-04-16,SKU0112,918,0,13,676
2023-04-23,SKU0112,752,0,13,676
2023-04-30,SKU0112,1426,0,13,676
2023-05-07,SKU0112,1220,0,13,676
2023-05-14,SKU0112,915,0,13,676
2023-05-21,SKU0112,1103,0,13,676
2023-05-28,SKU0112,675,483,13,676
2023-06-04,SKU0112,963,0,13,676
2023-06-11,SKU0112,1036,0,13,676
2023-06-18,SKU0112,591,1199,13,676
2023-06-25,SKU0112,916,0,13,676
2023-07-02,SKU0112,1059,0,13,676
2023-07-09,SKU0112,1574,157,13,676
2023-07-16,SKU0112,1358,0,13,676
2023-07-23,SKU0112,1157,0,13,676
2023-07-30,SKU0112,1913,0,13,676
2023-08-06,SKU0112,2038,0,13,676
2023-08-13,SKU0112,1424,0,13,676
2023-08-20,SKU0112,1214,0,13,676
2023-08-27,SKU0112,1635,200,13,676
2023-09-03,SKU0112,1575,0,13,676
2023-09-10,SKU0112,1216,0,13,676
2023-09-17,SKU0112,2045,0,13,676
2023-09-24,SKU0112,1568,37,13,676
2023-10-01,SKU0112,2335,0,13,676
2023-10-08,SKU0112,2917,0,13,676
2023-10-15,SKU0112,1823,0,13,676
2023-10-22,SKU0112,2018,0,13,676
2023-10-29,SKU0112,2966,0,13,676
2023-11-05,SKU0112,1456,0,13,676
2023-11-12,SKU0112,2356,0,13,676
2023-11-19,SKU0112,2323,0,13,676
2023-11-26,SKU0112,2235,58,13,676
2023-12-03,SKU0112,1399,0,13,676
2023-12-10,SKU0112,2006,34,13,676
2023-12-17,SKU0112,868,0,13,676
2023-12-24,SKU0112,2011,0,13,676
2023-12-31,SKU0112,2165,0,13,676
2024-01-07,SKU0112,1783,0,13,676
2024-01-14,SKU0112,980,0,13,676
2024-01-21,SKU0112,1258,105,13,676
2024-01-28,SKU0112,1294,0,13,676
2024-02-04,SKU0112,1666,0,13,676
2024-02-11,SKU0112,1721,0,13,676
2024-02-18,SKU0112,1062,0,13,676
2024-02-25,SKU0112,1260,15,13,676
2024-03-03,SKU0112,902,0,13,676
2024-03-10,SKU0112,1196,0,13,676
2024-03-17,SKU0112,617,480,13,676
2024-03-24,SKU0112,1042,0,13,676
2024-03-31,SKU0112,735,0,13,676
2024-04-07,SKU0112,759,0,13,676
2024-04-14,SKU0112,972,0,13,676
2024-04-21,SKU0112,760,0,13,676
2024-04-28,SKU0112,1231,132,13,676
2024-05-05,SKU0112,919,0,13,676
2024-05-12,SKU0112,1198,0,13,676
2024-05-19,SKU0112,1001,0,13,676
2024-05-26,SKU0112,476,973,13,676
2024-06-02,SKU0112,976,0,13,676
2024-06-09,SKU0112,867,64,13,676
2024-06-16,SKU0112,1474,0,13,676
2024-06-23,SKU0112,1390,0,13,676
2024-06-30,SKU0112,995,0,13,676
2024-07-07,SKU0112,1805,0,13,676
2024-07-14,SKU0112,1338,0,13,676
2024-07-21,SKU0112,1451,0,13,676
2024-07-28,SKU0112,854,0,13,676
2024-08-04,SKU0112,1225,150,13,676
2024-08-11,SKU0112,1130,81,13,676
2024-08-18,SKU0112,1218,0,13,676
2024-08-25,SKU0112,1071,0,13,676
2024-09-01,SKU0112,1419,0,13,676
2024-09-08,SKU0112,2352,156,13,676
2024-09-15,SKU0112,1153,0,13,676
2024-09-22,SKU0112,1267,40,13,676
2024-09-29,SKU0112,1835,0,13,676
2024-10-06,SKU0112,2005,0,13,676
2024-10-13,SKU0112,2178,113,13,676
2024-10-20,SKU0112,1988,0,13,676
2024-10-27,SKU0112,1125,0,13,676
2024-11-03,SKU0112,1430,0,13,676
2024-11-10,SKU0112,2284,180,13,676
2024-11-17,SKU0112,1134,119,13,676
2024-11-24,SKU0112,1905,0,13,676
2024-12-01,SKU0112,909,0,13,676
2024-12-08,SKU0112,1794,0,13,676
2024-12-15,SKU0112,1066,0,13,676
2024-12-22,SKU0112,1120,0,13,676
2024-12-29,SKU0112,1177,0,13,676
2022-01-02,SKU0113,2804,88,14,1859
2022-01-09,SKU0113,1425,2655,14,1859
2022-01-16,SKU0113,2037,0,14,1859
2022-01-23,SKU0113,502,1295,14,1859
2022-01-30,SKU0113,889,1300,14,1859
2022-02-06,SKU0113,2582,438,14,1859
2022-02-13,SKU0113,1208,1425,14,1859
2022-02-20,SKU0113,744,1321,14,1859
2022-02-27,SKU0113,1888,0,14,1859
2022-03-06,SKU0113,1561,3363,14,1859
2022-03-13,SKU0113,1992,0,14,1859
2022-03-20,SKU0113,1424,2085,14,1859
2022-03-27,SKU0113,1468,1659,14,1859
2022-04-03,SKU0113,1940,252,14,1859
2022-04-10,SKU0113,3728,495,14,1859
2022-04-17,SKU0113,1771,2532,14,1859
2022-04-24,SKU0113,1984,0,14,1859
2022-05-01,SKU0113,1977,0,14,1859
2022-05-08,SKU0113,1388,2608,14,1859
2022-05-15,SKU0113,1722,3042,14,1859
2022-05-22,SKU0113,2085,0,14,1859
2022-05-29,SKU0113,2480,302,14,1859
2022-06-05,SKU0113,1517,1529,14,1859
2022-06-12,SKU0113,1703,1018,14,1859
2022-06-19,SKU0113,1217,2506,14,1859
2022-06-26,SKU0113,3355,0,14,1859
2022-07-03,SKU0113,1903,0,14,1859
2022-07-10,SKU0113,1675,3343,14,1859
2022-07-17,SKU0113,2933,0,14,1859
2022-07-24,SKU0113,2198,0,14,1859
2022-07-31,SKU0113,1749,2053,14,1859
2022-08-07,SKU0113,2333,0,14,1859
2022-08-14,SKU0113,3229,352,14,1859
2022-08-21,SKU0113,1454,1064,14,1859
2022-08-28,SKU0113,2401,0,14,1859
2022-09-04,SKU0113,912,2981,14,1859
2022-09-11,SKU0113,1809,2853,14,1859
2022-09-18,SKU0113,2067,0,14,1859
2022-09-25,SKU0113,1124,1506,14,1859
2022-10-02,SKU0113,1391,3591,14,1859
2022-10-09,SKU0113,1166,2104,14,1859
2022-10-16,SKU0113,1504,1119,14,1859
2022-10-23,SKU0113,1503,3253,14,1859
2022-10-30,SKU0113,682,3546,14,1859
2022-11-06,SKU0113,1401,1028,14,1859
2022-11-13,SKU0113,2191,0,14,1859
2022-11-20,SKU0113,2190,0,14,1859
2022-11-27,SKU0113,1118,1546,14,1859
2022-12-04,SKU0113,1481,2579,14,1859
2022-12-11,SKU0113,1544,1083,14,1859
2022-12-18,SKU0113,-2067,0,14,1859
2022-12-25,SKU0113,2291,0,14,1859
2023-01-01,SKU0113,1917,172,14,1859
2023-01-08,SKU0113,1553,1491,14,1859
2023-01-15,SKU0113,1585,2826,14,1859
2023-01-22,SKU0113,1345,1595,14,1859
2023-01-29,SKU0113,1662,1549,14,1859
2023-02-05,SKU0113,2466,0,14,1859
2023-02-12,SKU0113,2238,0,14,1859
2023-02-19,SKU0113,1275,1488,14,1859
2023-02-26,SKU0113,1689,2569,14,1859
2023-03-05,SKU0113,2825,6,14,1859
2023-03-12,SKU0113,1818,1761,14,1859
2023-03-19,SKU0113,1507,2830,14,1859
2023-03-26,SKU0113,2804,397,14,1859
2023-04-02,SKU0113,1693,1601,14,1859
2023-04-09,SKU0113,2042,0,14,1859
2023-04-16,SKU0113,1954,0,14,1859
2023-04-23,SKU0113,1155,2539,14,1859
2023-04-30,SKU0113,1895,0,14,1859
2023-05-07,SKU0113,1842,3277,14,1859
2023-05-14,SKU0113,1523,2813,14,1859
2023-05-21,SKU0113,2593,479,14,1859
2023-05-28,SKU0113,1769,1379,14,1859
2023-06-04,SKU0113,1734,1223,14,1859
2023-06-11,SKU0113,3294,0,14,1859
2023-06-18,SKU0113,2014,52,14,1859
2023-06-25,SKU0113,3228,291,14,1859
2023-07-02,SKU0113,1164,948,14,1859
2023-07-09,SKU0113,2678,0,14,1859
2023-07-16,SKU0113,2258,0,14,1859
2023-07-23,SKU0113,268,2202,14,1859
2023-07-30,SKU0113,2191,0,14,1859
2023-08-06,SKU0113,2111,0,14,1859
2023-08-13,SKU0113,1338,3449,14,1859
2023-08-20,SKU0113,2294,0,14,1859
2023-08-27,SKU0113,1923,0,14,1859
2023-09-03,SKU0113,2700,0,14,1859
2023-09-10,SKU0113,1745,2807,14,1859
2023-09-17,SKU0113,1639,2678,14,1859
2023-09-24,SKU0113,1568,1476,14,1859
2023-10-01,SKU0113,2210,0,14,1859
2023-10-08,SKU0113,1400,3382,14,1859
2023-10-15,SKU0113,1895,0,14,1859
2023-10-22,SKU0113,3497,0,14,1859
2023-10-29,SKU0113,2822,495,14,1859
2023-11-05,SKU0113,1798,3633,14,1859
2023-11-12,SKU0113,982,2285,14,1859
2023-11-19,SKU0113,1629,3239,14,1859
2023-11-26,SKU0113,1524,2807,14,1859
2023-12-03,SKU0113,970,2289,14,1859
2023-12-10,SKU0113,2813,162,14,1859
2023-12-17,SKU0113,1766,3617,14,1859
2023-12-24,SKU0113,1743,2237,14,1859
2023-12-31,SKU0113,2804,0,14,1859
2024-01-07,SKU0113,1685,1753,14,1859
2024-01-14,SKU0113,2480,0,14,1859
2024-01-21,SKU0113,1666,1956,14,1859
2024-01-28,SKU0113,1386,2490,14,1859
2024-02-04,SKU0113,1863,344,14,1859
2024-02-11,SKU0113,1760,2118,14,1859
2024-02-18,SKU0113,2299,0,14,1859
2024-02-25,SKU0113,1456,1808,14,1859
2024-03-03,SKU0113,2987,452,14,1859
2024-03-10,SKU0113,1769,2584,14,1859
2024-03-17,SKU0113,1711,2683,14,1859
2024-03-24,SKU0113,970,3113,14,1859
2024-03-31,SKU0113,691,2381,14,1859
2024-04-07,SKU0113,1686,1831,14,1859
2024-04-14,SKU0113,3202,395,14,1859
2024-04-21,SKU0113,3014,0,14,1859
2024-04-28,SKU0113,1611,1481,14,1859
2024-05-05,SKU0113,2195,274,14,1859
2024-05-12,SKU0113,2183,96,14,1859
2024-05-19,SKU0113,777,1830,14,1859
2024-05-26,SKU0113,1064,2771,14,1859
2024-06-02,SKU0113,1029,1639,14,1859
2024-06-09,SKU0113,1930,0,14,1859
2024-06-16,SKU0113,2343,0,14,1859
2024-06-23,SKU0113,3092,0,14,1859
2024-06-30,SKU0113,4051,0,14,1859
2024-07-07,SKU0113,1187,1017,14,1859
2024-07-14,SKU0113,2150,0,14,1859
2024-07-21,SKU0113,2278,430,14,1859
2024-07-28,SKU0113,1307,1388,14,1859
2024-08-04,SKU0113,1956,113,14,1859
2024-08-11,SKU0113,2045,0,14,1859
2024-08-18,SKU0113,1589,2687,14,1859
2024-08-25,SKU0113,2238,0,14,1859
2024-09-01,SKU0113,2641,0,14,1859
2024-09-08,SKU0113,2287,0,14,1859
2024-09-15,SKU0113,2313,0,14,1859
2024-09-22,SKU0113,1295,3584,14,1859
2024-09-29,SKU0113,1807,1099,14,1859
2024-10-06,SKU0113,1743,1996,14,1859
2024-10-13,SKU0113,1294,2939,14,1859
2024-10-20,SKU0113,1871,0,14,1859
2024-10-27,SKU0113,1251,2222,14,1859
2024-11-03,SKU0113,2416,0,14,1859
2024-11-10,SKU0113,1544,1062,14,1859
2024-11-17,SKU0113,1171,1913,14,1859
2024-11-24,SKU0113,2242,483,14,1859
2024-12-01,SKU0113,1919,0,14,1859
2024-12-08,SKU0113,1796,3238,14,1859
2024-12-15,SKU0113,1761,2504,14,1859
2024-12-22,SKU0113,1694,3391,14,1859
2024-12-29,SKU0113,2306,0,14,1859
2022-01-02,SKU0114,321,16,8,232
2022-01-09,SKU0114,444,47,8,232
2022-01-16,SKU0114,219,201,8,232
2022-01-23,SKU0114,315,0,8,232
2022-01-30,SKU0114,184,380,8,232
2022-02-06,SKU0114,354,0,8,232
2022-02-13,SKU0114,308,0,8,232
2022-02-20,SKU0114,398,0,8,232
2022-02-27,SKU0114,498,24,8,232
2022-03-06,SKU0114,245,42,8,232
2022-03-13,SKU0114,208,130,8,232
2022-03-20,SKU0114,362,67,8,232
2022-03-27,SKU0114,312,0,8,232
2022-04-03,SKU0114,286,0,8,232
2022-04-10,SKU0114,486,62,8,232
2022-04-17,SKU0114,42,152,8,232
2022-04-24,SKU0114,353,0,8,232
2022-05-01,SKU0114,391,0,8,232
2022-05-08,SKU0114,338,0,8,232
2022-05-15,SKU0114,0,341,8,232
2022-05-22,SKU0114,428,0,8,232
2022-05-29,SKU0114,211,422,8,232
2022-06-05,SKU0114,224,128,8,232
2022-06-12,SKU0114,218,284,8,232
2022-06-19,SKU0114,382,0,8,232
2022-06-26,SKU0114,278,0,8,232
2022-07-03,SKU0114,229,267,8,232
2022-07-10,SKU0114,427,0,8,232
2022-07-17,SKU0114,355,31,8,232
2022-07-24,SKU0114,282,44,8,232
2022-07-31,SKU0114,138,384,8,232
2022-08-07,SKU0114,261,0,8,232
2022-08-14,SKU0114,421,0,8,232
2022-08-21,SKU0114,328,0,8,232
2022-08-28,SKU0114,428,0,8,232
2022-09-04,SKU0114,247,28,8,232
2022-09-11,SKU0114,288,0,8,232
2022-09-18,SKU0114,137,208,8,232
2022-09-25,SKU0114,316,0,8,232
2022-10-02,SKU0114,217,415,8,232
2022-10-09,SKU0114,502,0,8,232
2022-10-16,SKU0114,198,229,8,232
2022-10-23,SKU0114,444,0,8,232
2022-10-30,SKU0114,318,65,8,232
2022-11-06,SKU0114,192,197,8,232
2022-11-13,SKU0114,262,0,8,232
2022-11-20,SKU0114,223,342,8,232
2022-11-27,SKU0114,248,0,8,232
2022-12-04,SKU0114,282,0,8,232
2022-12-11,SKU0114,292,0,8,232
2022-12-18,SKU0114,399,0,8,232
2022-12-25,SKU0114,152,239,8,232
2023-01-01,SKU0114,266,7,8,232
2023-01-08,SKU0114,203,171,8,232
2023-01-15,SKU0114,219,417,8,232
2023-01-22,SKU0114,423,17,8,232
2023-01-29,SKU0114,248,0,8,232
2023-02-05,SKU0114,232,67,8,232
2023-02-12,SKU0114,324,19,8,232
2023-02-19,SKU0114,208,415,8,232
2023-02-26,SKU0114,514,30,8,232
2023-03-05,SKU0114,281,0,8,232
2023-03-12,SKU0114,225,373,8,232
2023-03-19,SKU0114,321,0,8,232
2023-03-26,SKU0114,471,14,8,232
2023-04-02,SKU0114,284,0,8,232
2023-04-09,SKU0114,306,23,8,232
2023-04-16,SKU0114,337,0,8,232
2023-04-23,SKU0114,231,237,8,232
2023-04-30,SKU0114,298,0,8,232
2023-05-07,SKU0114,198,442,8,232
2023-05-14,SKU0114,89,342,8,232
2023-05-21,SKU0114,392,0,8,232
2023-05-28,SKU0114,52,177,8,232
2023-06-04,SKU0114,239,0,8,232
